facing,yaw,cycle,body_frame,blade_x,blade_y,blade_z,blade_travel,blade_world_x,blade_world_z,spot_frame,lit_faces,total_faces,alpha_min,alpha_max,arc_x,arc_y,arc_z,arc_world_x,arc_world_z,gap_xz
northeast,1280,33,12,-92.8,-156.8,-110.1,0.0,143.5,12.2,9,22,22,0,112,-98.6,-96.0,-99.5,140.1,0.6,12.1
northeast,1280,34,12,-92.8,-156.8,-110.1,0.0,143.5,12.2,10,22,22,0,168,-98.6,-96.0,-99.5,140.1,0.6,12.1
northeast,1280,35,13,-21.1,-121.6,-142.4,86.2,115.6,85.8,10,22,22,0,168,-98.6,-96.0,-99.5,140.1,0.6,88.6
northeast,1280,36,13,-21.1,-121.6,-142.4,0.0,115.6,85.8,10,22,22,0,168,-98.6,-96.0,-99.5,140.1,0.6,88.6
northeast,1280,37,13,-21.1,-121.6,-142.4,0.0,115.6,85.8,10,22,22,0,168,-98.6,-96.0,-99.5,140.1,0.6,88.6
northeast,1280,38,13,-21.1,-121.6,-142.4,0.0,115.6,85.8,10,22,22,0,168,-98.6,-96.0,-99.5,140.1,0.6,88.6
northeast,1280,39,14,61.5,-64.3,-109.5,105.8,33.9,121.0,10,22,22,0,168,-98.6,-96.0,-99.5,140.1,0.6,160.5
northeast,1280,40,14,61.5,-64.3,-109.5,0.0,33.9,121.0,11,19,22,0,255,-87.0,-96.0,-118.6,145.4,22.4,148.8
northeast,1280,41,14,61.5,-64.3,-109.5,0.0,33.9,121.0,11,19,22,0,255,-87.0,-96.0,-118.6,145.4,22.4,148.8
northeast,1280,42,14,61.5,-64.3,-109.5,0.0,33.9,121.0,11,19,22,0,255,-87.0,-96.0,-118.6,145.4,22.4,148.8
northeast,1280,43,14,61.5,-64.3,-109.5,0.0,33.9,121.0,11,19,22,0,255,-87.0,-96.0,-118.6,145.4,22.4,148.8
northeast,1280,44,15,37.5,-64.5,-130.5,31.9,65.8,118.8,11,19,22,0,255,-87.0,-96.0,-118.6,145.4,22.4,125.0
northeast,1280,45,15,37.5,-64.5,-130.5,0.0,65.8,118.8,12,13,22,56,255,-52.4,-96.0,-147.4,141.3,67.2,91.5
northeast,1280,46,15,37.5,-64.5,-130.5,0.0,65.8,118.8,12,13,22,56,255,-52.4,-96.0,-147.4,141.3,67.2,91.5
northeast,1280,47,15,37.5,-64.5,-130.5,0.0,65.8,118.8,12,13,22,56,255,-52.4,-96.0,-147.4,141.3,67.2,91.5
northeast,1280,48,15,37.5,-64.5,-130.5,0.0,65.8,118.8,12,13,22,56,255,-52.4,-96.0,-147.4,141.3,67.2,91.5
northeast,1280,49,15,37.5,-64.5,-130.5,0.0,65.8,118.8,12,13,22,56,255,-52.4,-96.0,-147.4,141.3,67.2,91.5
northeast,1280,50,16,-0.8,-75.8,-142.7,41.8,101.5,100.3,13,7,22,112,255,-7.6,-96.0,-158.0,117.0,106.3,16.7
northeast,1280,51,16,-0.8,-75.8,-142.7,0.0,101.5,100.3,13,7,22,112,255,-7.6,-96.0,-158.0,117.0,106.3,16.7
northeast,1280,52,16,-0.8,-75.8,-142.7,0.0,101.5,100.3,13,7,22,112,255,-7.6,-96.0,-158.0,117.0,106.3,16.7
northeast,1280,53,16,-0.8,-75.8,-142.7,0.0,101.5,100.3,13,7,22,112,255,-7.6,-96.0,-158.0,117.0,106.3,16.7
northeast,1280,54,16,-0.8,-75.8,-142.7,0.0,101.5,100.3,14,3,22,168,255,24.7,-96.0,-156.0,92.9,127.8,28.8
northeast,1280,55,16,-0.8,-75.8,-142.7,0.0,101.5,100.3,14,3,22,168,255,24.7,-96.0,-156.0,92.9,127.8,28.8
northeast,1280,56,16,-0.8,-75.8,-142.7,0.0,101.5,100.3,14,3,22,168,255,24.7,-96.0,-156.0,92.9,127.8,28.8
northeast,1280,57,16,-0.8,-75.8,-142.7,0.0,101.5,100.3,14,3,22,168,255,24.7,-96.0,-156.0,92.9,127.8,28.8
northeast,1280,58,17,-68.4,-84.4,-129.8,69.3,140.2,43.4,14,3,22,168,255,24.7,-96.0,-156.0,92.9,127.8,96.7
northeast,1280,59,17,-68.4,-84.4,-129.8,0.0,140.2,43.4,15,0,22,255,255,,,,,,
northeast,1280,60,17,-68.4,-84.4,-129.8,0.0,140.2,43.4,15,0,22,255,255,,,,,,
northeast,1280,61,17,-68.4,-84.4,-129.8,0.0,140.2,43.4,15,0,22,255,255,,,,,,
northeast,1280,62,18,-86.6,-125.6,-112.3,48.3,140.6,18.2,15,0,22,255,255,,,,,,
northeast,1280,63,18,-86.6,-125.6,-112.3,0.0,140.6,18.2,15,0,22,255,255,,,,,,
northeast,1280,64,18,-86.6,-125.6,-112.3,0.0,140.6,18.2,15,0,22,255,255,,,,,,
northeast,1280,65,18,-86.6,-125.6,-112.3,0.0,140.6,18.2,15,0,22,255,255,,,,,,
northeast,1280,66,19,-84.0,-165.0,-74.2,54.9,111.9,-6.9,15,0,22,255,255,,,,,,
northeast,1280,67,19,-84.0,-165.0,-74.2,0.0,111.9,-6.9,,,,,,,,,,,
northeast,1280,68,19,-84.0,-165.0,-74.2,0.0,111.9,-6.9,,,,,,,,,,,
northeast,1280,69,19,-84.0,-165.0,-74.2,0.0,111.9,-6.9,,,,,,,,,,,
northeast,1280,70,20,-69.8,-171.1,-76.0,15.5,103.1,4.4,,,,,,,,,,,
northeast,1280,71,20,-69.8,-171.1,-76.0,0.0,103.1,4.4,,,,,,,,,,,
northeast,1280,72,20,-69.8,-171.1,-76.0,0.0,103.1,4.4,,,,,,,,,,,
northeast,1280,73,20,-69.8,-171.1,-76.0,0.0,103.1,4.4,,,,,,,,,,,
northeast,1280,74,21,-33.4,-187.5,-52.0,46.6,60.4,13.2,,,,,,,,,,,
northeast,1280,75,21,-33.4,-187.5,-52.0,0.0,60.4,13.2,,,,,,,,,,,
northeast,1280,76,21,-33.4,-187.5,-52.0,0.0,60.4,13.2,,,,,,,,,,,
east,1536,0,0,-38.5,-201.3,-42.8,0.0,42.8,-38.5,0,0,22,255,255,,,,,,
east,1536,1,1,-29.7,-189.8,-75.8,36.1,75.8,-29.7,0,0,22,255,255,,,,,,
east,1536,2,1,-29.7,-189.8,-75.8,0.0,75.8,-29.7,0,0,22,255,255,,,,,,
east,1536,3,2,-19.8,-172.2,-112.9,42.3,112.9,-19.8,1,0,22,255,255,,,,,,
east,1536,4,2,-19.8,-172.2,-112.9,0.0,112.9,-19.8,1,0,22,255,255,,,,,,
east,1536,5,3,-30.6,-180.9,-130.6,22.4,130.6,-30.6,1,0,22,255,255,,,,,,
east,1536,6,3,-30.6,-180.9,-130.6,0.0,130.6,-30.6,2,0,22,255,255,,,,,,
east,1536,7,4,-53.0,-186.8,-138.2,24.4,138.2,-53.0,2,0,22,255,255,,,,,,
east,1536,8,4,-53.0,-186.8,-138.2,0.0,138.2,-53.0,3,0,22,255,255,,,,,,
east,1536,9,5,-63.2,-166.9,-140.8,22.5,140.8,-63.2,3,0,22,255,255,,,,,,
east,1536,10,5,-63.2,-166.9,-140.8,0.0,140.8,-63.2,4,1,22,0,255,-153.7,-96.0,-89.0,89.0,-153.7,104.3
east,1536,11,6,-102.7,-158.0,-113.0,49.2,113.0,-102.7,4,1,22,0,255,-153.7,-96.0,-89.0,89.0,-153.7,56.3
east,1536,12,6,-102.7,-158.0,-113.0,0.0,113.0,-102.7,5,3,22,0,255,-137.2,-96.0,-106.0,106.0,-137.2,35.2
east,1536,13,7,-117.8,-166.0,-86.3,31.7,86.3,-117.8,5,3,22,0,255,-137.2,-96.0,-106.0,106.0,-137.2,27.7
east,1536,14,8,-145.0,-173.5,-41.3,53.1,41.3,-145.0,6,9,22,0,255,-95.7,-96.0,-137.3,137.3,-95.7,107.9
east,1536,15,9,-149.4,-184.4,7.7,50.5,-7.7,-149.4,6,9,22,0,255,-95.7,-96.0,-137.3,137.3,-95.7,154.7
east,1536,16,9,-149.4,-184.4,7.7,0.0,-7.7,-149.4,7,13,22,0,255,-64.7,-96.0,-147.7,147.7,-64.7,177.0
east,1536,17,10,-145.4,-180.2,54.7,47.4,-54.7,-145.4,7,13,22,0,255,-64.7,-96.0,-147.7,147.7,-64.7,218.0
east,1536,18,10,-145.4,-180.2,54.7,0.0,-54.7,-145.4,7,13,22,0,255,-64.7,-96.0,-147.7,147.7,-64.7,218.0
east,1536,19,10,-145.4,-180.2,54.7,0.0,-54.7,-145.4,8,17,22,0,255,-34.3,-96.0,-149.1,149.1,-34.3,232.1
east,1536,20,10,-145.4,-180.2,54.7,0.0,-54.7,-145.4,8,17,22,0,255,-34.3,-96.0,-149.1,149.1,-34.3,232.1
east,1536,21,10,-145.4,-180.2,54.7,0.0,-54.7,-145.4,8,17,22,0,255,-34.3,-96.0,-149.1,149.1,-34.3,232.1
east,1536,22,11,-125.9,-181.6,97.3,46.9,-97.3,-125.9,8,17,22,0,255,-34.3,-96.0,-149.1,149.1,-34.3,262.8
east,1536,23,11,-125.9,-181.6,97.3,0.0,-97.3,-125.9,8,17,22,0,255,-34.3,-96.0,-149.1,149.1,-34.3,262.8
east,1536,24,11,-125.9,-181.6,97.3,0.0,-97.3,-125.9,9,22,22,0,112,-0.0,-96.0,-139.0,139.0,-0.0,267.7
east,1536,25,11,-125.9,-181.6,97.3,0.0,-97.3,-125.9,9,22,22,0,112,-0.0,-96.0,-139.0,139.0,-0.0,267.7
east,1536,26,11,-125.9,-181.6,97.3,0.0,-97.3,-125.9,9,22,22,0,112,-0.0,-96.0,-139.0,139.0,-0.0,267.7
east,1536,27,11,-125.9,-181.6,97.3,0.0,-97.3,-125.9,9,22,22,0,112,-0.0,-96.0,-139.0,139.0,-0.0,267.7
east,1536,28,11,-125.9,-181.6,97.3,0.0,-97.3,-125.9,9,22,22,0,112,-0.0,-96.0,-139.0,139.0,-0.0,267.7
east,1536,29,11,-125.9,-181.6,97.3,0.0,-97.3,-125.9,9,22,22,0,112,-0.0,-96.0,-139.0,139.0,-0.0,267.7
east,1536,30,11,-125.9,-181.6,97.3,0.0,-97.3,-125.9,9,22,22,0,112,-0.0,-96.0,-139.0,139.0,-0.0,267.7
east,1536,31,12,-92.8,-156.8,-110.1,211.5,110.1,-92.8,9,22,22,0,112,-0.0,-96.0,-139.0,139.0,-0.0,97.2
east,1536,32,12,-92.8,-156.8,-110.1,0.0,110.1,-92.8,9,22,22,0,112,-0.0,-96.0,-139.0,139.0,-0.0,97.2
east,1536,33,12,-92.8,-156.8,-110.1,0.0,110.1,-92.8,9,22,22,0,112,-0.0,-96.0,-139.0,139.0,-0.0,97.2
east,1536,34,12,-92.8,-156.8,-110.1,0.0,110.1,-92.8,10,22,22,0,168,-0.0,-96.0,-139.0,139.0,-0.0,97.2
east,1536,35,13,-21.1,-121.6,-142.4,86.2,142.4,-21.1,10,22,22,0,168,-0.0,-96.0,-139.0,139.0,-0.0,21.3
east,1536,36,13,-21.1,-121.6,-142.4,0.0,142.4,-21.1,10,22,22,0,168,-0.0,-96.0,-139.0,139.0,-0.0,21.3
east,1536,37,13,-21.1,-121.6,-142.4,0.0,142.4,-21.1,10,22,22,0,168,-0.0,-96.0,-139.0,139.0,-0.0,21.3
east,1536,38,13,-21.1,-121.6,-142.4,0.0,142.4,-21.1,10,22,22,0,168,-0.0,-96.0,-139.0,139.0,-0.0,21.3
east,1536,39,14,61.5,-64.3,-109.5,105.8,109.5,61.5,10,22,22,0,168,-0.0,-96.0,-139.0,139.0,-0.0,68.2
east,1536,40,14,61.5,-64.3,-109.5,0.0,109.5,61.5,11,19,22,0,255,21.6,-96.0,-144.2,144.2,21.6,52.8
east,1536,41,14,61.5,-64.3,-109.5,0.0,109.5,61.5,11,19,22,0,255,21.6,-96.0,-144.2,144.2,21.6,52.8
east,1536,42,14,61.5,-64.3,-109.5,0.0,109.5,61.5,11,19,22,0,255,21.6,-96.0,-144.2,144.2,21.6,52.8
east,1536,43,14,61.5,-64.3,-109.5,0.0,109.5,61.5,11,19,22,0,255,21.6,-96.0,-144.2,144.2,21.6,52.8
east,1536,44,15,37.5,-64.5,-130.5,31.9,130.5,37.5,11,19,22,0,255,21.6,-96.0,-144.2,144.2,21.6,20.9
east,1536,45,15,37.5,-64.5,-130.5,0.0,130.5,37.5,12,13,22,56,255,66.2,-96.0,-140.1,140.1,66.2,30.3
east,1536,46,15,37.5,-64.5,-130.5,0.0,130.5,37.5,12,13,22,56,255,66.2,-96.0,-140.1,140.1,66.2,30.3
east,1536,47,15,37.5,-64.5,-130.5,0.0,130.5,37.5,12,13,22,56,255,66.2,-96.0,-140.1,140.1,66.2,30.3
east,1536,48,15,37.5,-64.5,-130.5,0.0,130.5,37.5,12,13,22,56,255,66.2,-96.0,-140.1,140.1,66.2,30.3
east,1536,49,15,37.5,-64.5,-130.5,0.0,130.5,37.5,12,13,22,56,255,66.2,-96.0,-140.1,140.1,66.2,30.3
east,1536,50,16,-0.8,-75.8,-142.7,41.8,142.7,-0.8,13,7,22,112,255,105.4,-96.0,-116.1,116.1,105.4,109.5
east,1536,51,16,-0.8,-75.8,-142.7,0.0,142.7,-0.8,13,7,22,112,255,105.4,-96.0,-116.1,116.1,105.4,109.5
east,1536,52,16,-0.8,-75.8,-142.7,0.0,142.7,-0.8,13,7,22,112,255,105.4,-96.0,-116.1,116.1,105.4,109.5
east,1536,53,16,-0.8,-75.8,-142.7,0.0,142.7,-0.8,13,7,22,112,255,105.4,-96.0,-116.1,116.1,105.4,109.5
east,1536,54,16,-0.8,-75.8,-142.7,0.0,142.7,-0.8,14,3,22,168,255,126.9,-96.0,-92.2,92.2,126.9,137.3
east,1536,55,16,-0.8,-75.8,-142.7,0.0,142.7,-0.8,14,3,22,168,255,126.9,-96.0,-92.2,92.2,126.9,137.3
east,1536,56,16,-0.8,-75.8,-142.7,0.0,142.7,-0.8,14,3,22,168,255,126.9,-96.0,-92.2,92.2,126.9,137.3
east,1536,57,16,-0.8,-75.8,-142.7,0.0,142.7,-0.8,14,3,22,168,255,126.9,-96.0,-92.2,92.2,126.9,137.3
east,1536,58,17,-68.4,-84.4,-129.8,69.3,129.8,-68.4,14,3,22,168,255,126.9,-96.0,-92.2,92.2,126.9,198.9
east,1536,59,17,-68.4,-84.4,-129.8,0.0,129.8,-68.4,15,0,22,255,255,,,,,,
east,1536,60,17,-68.4,-84.4,-129.8,0.0,129.8,-68.4,15,0,22,255,255,,,,,,
east,1536,61,17,-68.4,-84.4,-129.8,0.0,129.8,-68.4,15,0,22,255,255,,,,,,
east,1536,62,18,-86.6,-125.6,-112.3,48.3,112.3,-86.6,15,0,22,255,255,,,,,,
east,1536,63,18,-86.6,-125.6,-112.3,0.0,112.3,-86.6,15,0,22,255,255,,,,,,
east,1536,64,18,-86.6,-125.6,-112.3,0.0,112.3,-86.6,15,0,22,255,255,,,,,,
east,1536,65,18,-86.6,-125.6,-112.3,0.0,112.3,-86.6,15,0,22,255,255,,,,,,
east,1536,66,19,-84.0,-165.0,-74.2,54.9,74.2,-84.0,15,0,22,255,255,,,,,,
east,1536,67,19,-84.0,-165.0,-74.2,0.0,74.2,-84.0,,,,,,,,,,,
east,1536,68,19,-84.0,-165.0,-74.2,0.0,74.2,-84.0,,,,,,,,,,,
east,1536,69,19,-84.0,-165.0,-74.2,0.0,74.2,-84.0,,,,,,,,,,,
east,1536,70,20,-69.8,-171.1,-76.0,15.5,76.0,-69.8,,,,,,,,,,,
east,1536,71,20,-69.8,-171.1,-76.0,0.0,76.0,-69.8,,,,,,,,,,,
east,1536,72,20,-69.8,-171.1,-76.0,0.0,76.0,-69.8,,,,,,,,,,,
east,1536,73,20,-69.8,-171.1,-76.0,0.0,76.0,-69.8,,,,,,,,,,,
east,1536,74,21,-33.4,-187.5,-52.0,46.6,52.0,-33.4,,,,,,,,,,,
east,1536,75,21,-33.4,-187.5,-52.0,0.0,52.0,-33.4,,,,,,,,,,,
east,1536,76,21,-33.4,-187.5,-52.0,0.0,52.0,-33.4,,,,,,,,,,,
southeast,1792,0,0,-38.5,-201.3,-42.8,0.0,3.0,-57.5,0,0,22,255,255,,,,,,
southeast,1792,1,1,-29.7,-189.8,-75.8,36.1,32.6,-74.6,0,0,22,255,255,,,,,,
southeast,1792,2,1,-29.7,-189.8,-75.8,0.0,32.6,-74.6,0,0,22,255,255,,,,,,
southeast,1792,3,2,-19.8,-172.2,-112.9,42.3,65.9,-93.8,1,0,22,255,255,,,,,,
southeast,1792,4,2,-19.8,-172.2,-112.9,0.0,65.9,-93.8,1,0,22,255,255,,,,,,
southeast,1792,5,3,-30.6,-180.9,-130.6,22.4,70.7,-114.0,1,0,22,255,255,,,,,,
southeast,1792,6,3,-30.6,-180.9,-130.6,0.0,70.7,-114.0,2,0,22,255,255,,,,,,
southeast,1792,7,4,-53.0,-186.8,-138.2,24.4,60.3,-135.2,2,0,22,255,255,,,,,,
southeast,1792,8,4,-53.0,-186.8,-138.2,0.0,60.3,-135.2,3,0,22,255,255,,,,,,
southeast,1792,9,5,-63.2,-166.9,-140.8,22.5,54.9,-144.3,3,0,22,255,255,,,,,,
southeast,1792,10,5,-63.2,-166.9,-140.8,0.0,54.9,-144.3,4,1,22,64,255,-172.0,-96.0,45.3,-153.7,-89.6,215.6
southeast,1792,11,6,-102.7,-158.0,-113.0,49.2,7.3,-152.5,4,1,22,64,255,-172.0,-96.0,45.3,-153.7,-89.6,172.8
southeast,1792,12,6,-102.7,-158.0,-113.0,0.0,7.3,-152.5,5,3,22,64,255,-172.4,-96.0,21.6,-137.2,-106.7,151.6
southeast,1792,13,7,-117.8,-166.0,-86.3,31.7,-22.3,-144.3,5,3,22,64,255,-172.4,-96.0,21.6,-137.2,-106.7,120.9
southeast,1792,14,8,-145.0,-173.5,-41.3,53.1,-73.3,-131.8,6,9,22,48,255,-165.4,-96.0,-30.3,-95.5,-138.4,23.2
southeast,1792,15,9,-149.4,-184.4,7.7,50.5,-111.1,-100.2,6,9,22,48,255,-165.4,-96.0,-30.3,-95.5,-138.4,41.3
southeast,1792,16,9,-149.4,-184.4,7.7,0.0,-111.1,-100.2,7,13,22,48,255,-150.7,-96.0,-59.9,-64.3,-148.9,67.6
southeast,1792,17,10,-145.4,-180.2,54.7,47.4,-141.5,-64.1,7,13,22,48,255,-150.7,-96.0,-59.9,-64.3,-148.9,114.7
southeast,1792,18,10,-145.4,-180.2,54.7,0.0,-141.5,-64.1,7,13,22,48,255,-150.7,-96.0,-59.9,-64.3,-148.9,114.7
southeast,1792,19,10,-145.4,-180.2,54.7,0.0,-141.5,-64.1,8,17,22,48,255,-130.1,-96.0,-82.4,-33.7,-150.3,138.0
southeast,1792,20,10,-145.4,-180.2,54.7,0.0,-141.5,-64.1,8,17,22,48,255,-130.1,-96.0,-82.4,-33.7,-150.3,138.0
southeast,1792,21,10,-145.4,-180.2,54.7,0.0,-141.5,-64.1,8,17,22,48,255,-130.1,-96.0,-82.4,-33.7,-150.3,138.0
southeast,1792,22,11,-125.9,-181.6,97.3,46.9,-157.8,-20.2,8,17,22,48,255,-130.1,-96.0,-82.4,-33.7,-150.3,179.8
southeast,1792,23,11,-125.9,-181.6,97.3,0.0,-157.8,-20.2,8,17,22,48,255,-130.1,-96.0,-82.4,-33.7,-150.3,179.8
southeast,1792,24,11,-125.9,-181.6,97.3,0.0,-157.8,-20.2,9,22,22,48,176,-98.6,-96.0,-99.5,0.6,-140.1,198.7
southeast,1792,25,11,-125.9,-181.6,97.3,0.0,-157.8,-20.2,9,22,22,48,176,-98.6,-96.0,-99.5,0.6,-140.1,198.7
southeast,1792,26,11,-125.9,-181.6,97.3,0.0,-157.8,-20.2,9,22,22,48,176,-98.6,-96.0,-99.5,0.6,-140.1,198.7
southeast,1792,27,11,-125.9,-181.6,97.3,0.0,-157.8,-20.2,9,22,22,48,176,-98.6,-96.0,-99.5,0.6,-140.1,198.7
southeast,1792,28,11,-125.9,-181.6,97.3,0.0,-157.8,-20.2,9,22,22,48,176,-98.6,-96.0,-99.5,0.6,-140.1,198.7
southeast,1792,29,11,-125.9,-181.6,97.3,0.0,-157.8,-20.2,9,22,22,48,176,-98.6,-96.0,-99.5,0.6,-140.1,198.7
southeast,1792,30,11,-125.9,-181.6,97.3,0.0,-157.8,-20.2,9,22,22,48,176,-98.6,-96.0,-99.5,0.6,-140.1,198.7
southeast,1792,31,12,-92.8,-156.8,-110.1,211.5,12.2,-143.5,9,22,22,48,176,-98.6,-96.0,-99.5,0.6,-140.1,12.1
southeast,1792,32,12,-92.8,-156.8,-110.1,0.0,12.2,-143.5,9,22,22,48,176,-98.6,-96.0,-99.5,0.6,-140.1,12.1
southeast,1792,33,12,-92.8,-156.8,-110.1,0.0,12.2,-143.5,9,22,22,48,176,-98.6,-96.0,-99.5,0.6,-140.1,12.1
southeast,1792,34,12,-92.8,-156.8,-110.1,0.0,12.2,-143.5,10,22,22,48,232,-98.6,-96.0,-99.5,0.6,-140.1,12.1
southeast,1792,35,13,-21.1,-121.6,-142.4,86.2,85.8,-115.6,10,22,22,48,232,-98.6,-96.0,-99.5,0.6,-140.1,88.6
southeast,1792,36,13,-21.1,-121.6,-142.4,0.0,85.8,-115.6,10,22,22,48,232,-98.6,-96.0,-99.5,0.6,-140.1,88.6
southeast,1792,37,13,-21.1,-121.6,-142.4,0.0,85.8,-115.6,10,22,22,48,232,-98.6,-96.0,-99.5,0.6,-140.1,88.6
southeast,1792,38,13,-21.1,-121.6,-142.4,0.0,85.8,-115.6,10,22,22,48,232,-98.6,-96.0,-99.5,0.6,-140.1,88.6
southeast,1792,39,14,61.5,-64.3,-109.5,105.8,121.0,-33.9,10,22,22,48,232,-98.6,-96.0,-99.5,0.6,-140.1,160.5
southeast,1792,40,14,61.5,-64.3,-109.5,0.0,121.0,-33.9,11,19,22,48,255,-87.0,-96.0,-118.6,22.4,-145.4,148.8
southeast,1792,41,14,61.5,-64.3,-109.5,0.0,121.0,-33.9,11,19,22,48,255,-87.0,-96.0,-118.6,22.4,-145.4,148.8
southeast,1792,42,14,61.5,-64.3,-109.5,0.0,121.0,-33.9,11,19,22,48,255,-87.0,-96.0,-118.6,22.4,-145.4,148.8
southeast,1792,43,14,61.5,-64.3,-109.5,0.0,121.0,-33.9,11,19,22,48,255,-87.0,-96.0,-118.6,22.4,-145.4,148.8
southeast,1792,44,15,37.5,-64.5,-130.5,31.9,118.8,-65.8,11,19,22,48,255,-87.0,-96.0,-118.6,22.4,-145.4,125.0
southeast,1792,45,15,37.5,-64.5,-130.5,0.0,118.8,-65.8,12,13,22,104,255,-52.4,-96.0,-147.4,67.2,-141.3,91.5
southeast,1792,46,15,37.5,-64.5,-130.5,0.0,118.8,-65.8,12,13,22,104,255,-52.4,-96.0,-147.4,67.2,-141.3,91.5
southeast,1792,47,15,37.5,-64.5,-130.5,0.0,118.8,-65.8,12,13,22,104,255,-52.4,-96.0,-147.4,67.2,-141.3,91.5
southeast,1792,48,15,37.5,-64.5,-130.5,0.0,118.8,-65.8,12,13,22,104,255,-52.4,-96.0,-147.4,67.2,-141.3,91.5
southeast,1792,49,15,37.5,-64.5,-130.5,0.0,118.8,-65.8,12,13,22,104,255,-52.4,-96.0,-147.4,67.2,-141.3,91.5
southeast,1792,50,16,-0.8,-75.8,-142.7,41.8,100.3,-101.5,13,7,22,160,255,-7.6,-96.0,-158.0,106.3,-117.0,16.7
southeast,1792,51,16,-0.8,-75.8,-142.7,0.0,100.3,-101.5,13,7,22,160,255,-7.6,-96.0,-158.0,106.3,-117.0,16.7
southeast,1792,52,16,-0.8,-75.8,-142.7,0.0,100.3,-101.5,13,7,22,160,255,-7.6,-96.0,-158.0,106.3,-117.0,16.7
southeast,1792,53,16,-0.8,-75.8,-142.7,0.0,100.3,-101.5,13,7,22,160,255,-7.6,-96.0,-158.0,106.3,-117.0,16.7
southeast,1792,54,16,-0.8,-75.8,-142.7,0.0,100.3,-101.5,14,3,22,216,255,24.7,-96.0,-156.0,127.8,-92.9,28.8
southeast,1792,55,16,-0.8,-75.8,-142.7,0.0,100.3,-101.5,14,3,22,216,255,24.7,-96.0,-156.0,127.8,-92.9,28.8
southeast,1792,56,16,-0.8,-75.8,-142.7,0.0,100.3,-101.5,14,3,22,216,255,24.7,-96.0,-156.0,127.8,-92.9,28.8
southeast,1792,57,16,-0.8,-75.8,-142.7,0.0,100.3,-101.5,14,3,22,216,255,24.7,-96.0,-156.0,127.8,-92.9,28.8
southeast,1792,58,17,-68.4,-84.4,-129.8,69.3,43.4,-140.2,14,3,22,216,255,24.7,-96.0,-156.0,127.8,-92.9,96.7
southeast,1792,59,17,-68.4,-84.4,-129.8,0.0,43.4,-140.2,15,0,22,255,255,,,,,,
southeast,1792,60,17,-68.4,-84.4,-129.8,0.0,43.4,-140.2,15,0,22,255,255,,,,,,
southeast,1792,61,17,-68.4,-84.4,-129.8,0.0,43.4,-140.2,15,0,22,255,255,,,,,,
southeast,1792,62,18,-86.6,-125.6,-112.3,48.3,18.2,-140.6,15,0,22,255,255,,,,,,
southeast,1792,63,18,-86.6,-125.6,-112.3,0.0,18.2,-140.6,15,0,22,255,255,,,,,,
southeast,1792,64,18,-86.6,-125.6,-112.3,0.0,18.2,-140.6,15,0,22,255,255,,,,,,
southeast,1792,65,18,-86.6,-125.6,-112.3,0.0,18.2,-140.6,15,0,22,255,255,,,,,,
southeast,1792,66,19,-84.0,-165.0,-74.2,54.9,-6.9,-111.9,15,0,22,255,255,,,,,,
southeast,1792,67,19,-84.0,-165.0,-74.2,0.0,-6.9,-111.9,,,,,,,,,,,
southeast,1792,68,19,-84.0,-165.0,-74.2,0.0,-6.9,-111.9,,,,,,,,,,,
southeast,1792,69,19,-84.0,-165.0,-74.2,0.0,-6.9,-111.9,,,,,,,,,,,
southeast,1792,70,20,-69.8,-171.1,-76.0,15.5,4.4,-103.1,,,,,,,,,,,
southeast,1792,71,20,-69.8,-171.1,-76.0,0.0,4.4,-103.1,,,,,,,,,,,
southeast,1792,72,20,-69.8,-171.1,-76.0,0.0,4.4,-103.1,,,,,,,,,,,
southeast,1792,73,20,-69.8,-171.1,-76.0,0.0,4.4,-103.1,,,,,,,,,,,
southeast,1792,74,21,-33.4,-187.5,-52.0,46.6,13.2,-60.4,,,,,,,,,,,
southeast,1792,75,21,-33.4,-187.5,-52.0,0.0,13.2,-60.4,,,,,,,,,,,
southeast,1792,76,21,-33.4,-187.5,-52.0,0.0,13.2,-60.4,,,,,,,,,,,
